HOMO-3/LUMO,HOMO-3/LUMO+1,HOMO-3/LUMO+2,HOMO-3/LUMO+3,HOMO-2/LUMO,HOMO-2/LUMO+1,HOMO-2/LUMO+2,HOMO-2/LUMO+3,HOMO-1/LUMO,HOMO-1/LUMO+1,HOMO-1/LUMO+2,HOMO-1/LUMO+3,HOMO/LUMO,HOMO/LUMO+1,HOMO/LUMO+2,HOMO/LUMO+3,mulliken_dipole_tot,mulliken_quadrupoles
0.34706,0.395,0.39894,0.46015,0.3115199999999999,0.35946,0.3634,0.42461,0.30217,0.35011,0.35405,0.41526,0.04149,0.08943,0.09337,0.15458,0.0001,42.19473190126938
0.35468,0.39874,0.40828,0.4103,0.34118,0.3852399999999999,0.3947799999999999,0.3968,0.0736,0.11766,0.1272,0.12922,0.01728,0.06134,0.07088,0.0729,3.4372,20.00536400368661
0.3567099999999999,0.40126,0.41089,0.41542,0.32765,0.3722,0.38183,0.38636,0.07489,0.1194399999999999,0.12907,0.1336,0.01741,0.06196,0.07159,0.07612,5.6919,3.205212585773368
0.35714,0.3806,0.41453,0.46768,0.35528,0.37874,0.41267,0.46582,0.27326,0.29672,0.33065,0.3838,0.05974,0.0832,0.11713,0.17028,2.7376,16.66566356014665
0.42219,0.43735,0.50926,0.51828,0.37388,0.38904,0.46095,0.46997,0.35612,0.37128,0.44319,0.45221,0.29672,0.31188,0.38379,0.39281,2.449,11.582041530173628
0.34995,0.38709,0.39774,0.47031,0.34862,0.38576,0.39641,0.46898,0.34134,0.37848,0.38913,0.4617,0.04503,0.0821699999999999,0.09282,0.1653899999999999,0.885,20.37343919813245
0.3626999999999999,0.38752,0.41789,0.47657,0.33144,0.35626,0.38663,0.44531,0.32361,0.34843,0.3788,0.43748,0.06502,0.08984,0.12021,0.17889,0.0,11.253396024904363
0.363,0.37316,0.44781,0.45077,0.36183,0.37199,0.44664,0.4496,0.07827,0.08843,0.16308,0.16604,0.03549,0.04565,0.1203,0.12326,0.0017,7.0467332034070935
0.36884,0.38065,0.3969999999999999,0.4670999999999999,0.36837,0.38018,0.39653,0.46663,0.06817,0.07998,0.09633,0.16643,0.0290899999999999,0.0409,0.0572499999999999,0.12735,3.8802,12.831865673133168
0.39127,0.39252,0.45214,0.47423,0.36411,0.3653599999999999,0.4249799999999999,0.4470699999999999,0.3288,0.33005,0.38967,0.41176,0.09664,0.09789,0.1575099999999999,0.1796,2.6105,11.612328642151551
0.35985,0.38555,0.41937,0.47432,0.3580899999999999,0.3837899999999999,0.41761,0.47256,0.2878099999999999,0.3135099999999999,0.3473299999999999,0.4022799999999999,0.05828,0.08398,0.1177999999999999,0.17275,2.2502,18.12691510691583
0.3677,0.38898,0.39267,0.411,0.34319,0.3644699999999999,0.36816,0.38649,0.0703,0.09158,0.09527,0.1136,0.0259599999999999,0.04724,0.0509299999999999,0.06926,0.602,21.77847617350672
0.35939,0.37264,0.38712,0.41762,0.35894,0.37219,0.38667,0.41717,0.3120699999999999,0.32532,0.3398,0.3702999999999999,0.05619,0.06944,0.08392,0.11442,2.5153,8.757083407923744
0.29922,0.3199499999999999,0.3465399999999999,0.34795,0.08701,0.10774,0.13433,0.13574,0.01805,0.03878,0.06537,0.06678,0.0104,0.03113,0.05772,0.05913,0.0,28.11857902692334
0.3430499999999999,0.3822,0.4045299999999999,0.4368999999999999,0.32933,0.36848,0.39081,0.42318,0.06825,0.1074,0.12973,0.1621,0.0282299999999999,0.06738,0.08971,0.12208,5.9105,15.723792983246758
0.35821,0.38681,0.4106,0.4727099999999999,0.35613,0.3847299999999999,0.40852,0.47063,0.29856,0.32716,0.35095,0.41306,0.0546699999999999,0.08327,0.10706,0.16917,2.422,18.996678535294883
0.37254,0.3945099999999999,0.46329,0.47184,0.36775,0.38972,0.4585,0.46705,0.07825,0.10022,0.1689999999999999,0.1775499999999999,0.02751,0.0494799999999999,0.11826,0.12681,0.0619,26.50218619585939
0.39591,0.44432,0.46586,0.47436,0.36632,0.41473,0.43627,0.44477,0.3152,0.36361,0.38515,0.39365,0.04359,0.092,0.11354,0.12204,1.6953,17.027088429714972
0.34178,0.37027,0.37706,0.3832399999999999,0.3127399999999999,0.34123,0.34802,0.3541999999999999,0.26301,0.2915,0.29829,0.30447,0.05382,0.08231,0.0891,0.09528,2.2663,16.23981367770784
0.38365,0.4215,0.4632199999999999,0.48662,0.38323,0.42108,0.4628,0.4862,0.32931,0.36716,0.40888,0.43228,0.29853,0.33638,0.3781,0.4015,2.0544,9.700978987710467
0.33861,0.37126,0.3743,0.38345,0.26714,0.29979,0.30283,0.31198,0.07868,0.11133,0.11437,0.12352,0.0046,0.03725,0.04029,0.04944,0.0,30.858732731054697
0.36579,0.37665,0.43984,0.45347,0.3569,0.36776,0.43095,0.44458,0.07879,0.08965,0.15284,0.16647,0.03641,0.04727,0.11046,0.12409,0.1921,23.458137679136705
0.35409,0.39112,0.40234,0.47323,0.35101,0.38804,0.39926,0.47015,0.32689,0.36392,0.37514,0.44603,0.04722,0.08425,0.09547,0.16636,1.4084,15.51773021825894
0.38115,0.3817399999999999,0.4267999999999999,0.45874,0.36164,0.36223,0.40729,0.43923,0.32334,0.32393,0.36899,0.40093,0.29139,0.2919799999999999,0.33704,0.36898,1.8103,13.591206781347024
0.3977699999999999,0.39879,0.48075,0.51057,0.39266,0.39368,0.4756399999999999,0.50546,0.33168,0.3327,0.41466,0.44448,0.09917,0.10019,0.1821499999999999,0.21197,0.4751,13.645587295532575
0.37106,0.38065,0.39788,0.43779,0.08576,0.0953499999999999,0.1125799999999999,0.15249,0.05074,0.06033,0.0775599999999999,0.11747,0.04154,0.05113,0.06836,0.10827,0.0,41.8302075237501
0.32595,0.33527,0.34974,0.3532,0.30006,0.30938,0.3238499999999999,0.32731,0.27441,0.28373,0.2982,0.30166,0.06505,0.07437,0.08884,0.0923,0.0,24.853722808732968
0.0598999999999999,0.06989,0.08058,0.08726,0.0530599999999999,0.06305,0.07374,0.0804199999999999,0.03367,0.04366,0.05435,0.06103,0.02528,0.03527,0.04596,0.05264,0.0709,57.18790234912743
0.34538,0.3532,0.39211,0.42431,0.0853,0.09312,0.13203,0.16423,0.03909,0.04691,0.08582,0.11802,0.01841,0.0262299999999999,0.06514,0.09734,7.1912,23.09882953484873
0.35741,0.36294,0.41005,0.42665,0.35401,0.3595399999999999,0.4066499999999999,0.42325,0.06995,0.07548,0.12259,0.13919,0.03798,0.04351,0.0906199999999999,0.10722,2.5997,23.29486773261441
0.34226,0.35553,0.41067,0.4196,0.31371,0.32698,0.38212,0.39105,0.31315,0.32642,0.38156,0.39049,0.0149,0.02817,0.08331,0.0922399999999999,0.4654,13.1378025199549
0.31355,0.31416,0.3576,0.36652,0.31166,0.31227,0.35571,0.36463,0.29467,0.29528,0.33872,0.34764,0.29236,0.29297,0.33641,0.3453299999999999,0.2013,1.0038353317817288
0.36649,0.37844,0.41416,0.45415,0.36371,0.37566,0.4113799999999999,0.45137,0.07928,0.09123,0.12695,0.16694,0.0349299999999999,0.04688,0.0826,0.12259,1.1522,10.62210312540161
0.32719,0.33314,0.37449,0.39088,0.31376,0.31971,0.36106,0.3774499999999999,0.29499,0.30094,0.34229,0.35868,0.02235,0.0283,0.06965,0.08604,0.0093,18.13390275074104
0.35316,0.36934,0.38359,0.3896199999999999,0.34963,0.36581,0.38006,0.38609,0.2718,0.28798,0.30223,0.30826,0.06273,0.07891,0.0931599999999999,0.09919,4.3435,15.5421751643713
0.36823,0.37217,0.39119,0.43763,0.36714,0.37108,0.3901,0.43654,0.07049,0.07443,0.0934499999999999,0.13989,0.03228,0.03622,0.05524,0.10168,3.4006,21.73448163157644
0.29732,0.31871,0.32306,0.32802,0.06057,0.08196,0.08631,0.0912699999999999,0.0551,0.07649,0.08084,0.0858,0.0180999999999999,0.03949,0.04384,0.0487999999999999,0.5243,15.167220238395696
0.32081,0.33433,0.33821,0.35888,0.26549,0.27901,0.28289,0.30356,0.0796,0.09312,0.097,0.11767,0.0163999999999999,0.02992,0.0338,0.05447,0.0,14.619040683072653
0.2991,0.31988,0.34573,0.34647,0.08714,0.10792,0.13377,0.13451,0.01833,0.03911,0.0649599999999999,0.0657,0.01045,0.03123,0.05708,0.05782,0.0,18.20430673146696
0.36372,0.39309,0.43357,0.4497299999999999,0.36154,0.39091,0.43139,0.44755,0.06519,0.09456,0.13504,0.1512,0.02004,0.04941,0.08989,0.10605,3.2204,20.315578457266074
0.36779,0.4115,0.42913,0.46894,0.33456,0.37827,0.3959,0.43571,0.31862,0.36233,0.37996,0.41977,0.06139,0.1051,0.12273,0.16254,6.0256,8.9735221275335
0.36561,0.37377,0.38371,0.38573,0.35439,0.36255,0.37249,0.37451,0.28186,0.29002,0.29996,0.30198,0.0706,0.07876,0.0887,0.09072,0.0,17.952542741721388
0.37512,0.3929999999999999,0.43965,0.46509,0.32466,0.3425399999999999,0.38919,0.41463,0.0889,0.10678,0.15343,0.17887,0.0317,0.04958,0.09623,0.12167,4.1727,2.966685506307221
0.35138,0.37626,0.39888,0.40223,0.33713,0.36201,0.3846299999999999,0.38798,0.29916,0.32404,0.34666,0.35001,0.05456,0.07944,0.10206,0.10541,2.6438,15.693943216625536
0.35502,0.36929,0.38687,0.3890599999999999,0.35101,0.36528,0.38286,0.38505,0.2742,0.28847,0.30605,0.3082399999999999,0.06424,0.07851,0.09609,0.09828,0.0,15.822461199826025
0.37473,0.3779,0.40486,0.45099,0.07664,0.07981,0.10677,0.1528999999999999,0.04764,0.05081,0.07777,0.1239,0.02368,0.02685,0.05381,0.09994,7.1704,26.91717311036457
0.26655,0.2914799999999999,0.29341,0.30457,0.06656,0.09149,0.09342,0.10458,0.04726,0.07219,0.0741199999999999,0.08528,0.02007,0.045,0.04693,0.05809,0.0,21.05553854579201
0.36874,0.40752,0.46492,0.46995,0.36212,0.4009,0.4583,0.46333,0.32338,0.36216,0.41956,0.42459,0.0652,0.1039799999999999,0.16138,0.16641,1.5874,19.07299610688717
0.42537,0.42943,0.44044,0.4485,0.37356,0.3776199999999999,0.38863,0.39669,0.08918,0.09324,0.10425,0.11231,0.08227,0.08633,0.09734,0.1054,6.0772,9.668791856276563
0.35412,0.37268,0.3767,0.394,0.33583,0.35439,0.35841,0.37571,0.08617,0.10473,0.10875,0.12605,0.04985,0.06841,0.07243,0.08973,7.1239,12.13231705844628
0.26896,0.29396,0.29517,0.30752,0.06517,0.09017,0.09138,0.10373,0.04692,0.07192,0.07313,0.08548,0.02122,0.04622,0.04743,0.05978,0.0,31.69562948693926
0.3505999999999999,0.3668099999999999,0.36695,0.37948,0.34718,0.36339,0.36353,0.37606,0.2837199999999999,0.29993,0.30007,0.3126,0.05892,0.07513,0.07527,0.0878,0.0,24.910691770670145
0.3812,0.40818,0.45668,0.45784,0.3589,0.38588,0.43438,0.43554,0.29736,0.3243399999999999,0.37284,0.374,0.04448,0.07146,0.11996,0.1211199999999999,1.3523,11.832421444207156
0.10553,0.11434,0.12379,0.14568,0.04602,0.05483,0.06428,0.08617,0.03493,0.04374,0.05319,0.07508,0.02947,0.03828,0.04773,0.06962,0.0,11.845419464923983
0.4494899999999999,0.46302,0.49732,0.5104299999999999,0.4206499999999999,0.43418,0.46848,0.4815899999999999,0.10966,0.12319,0.15749,0.1706,0.09548,0.10901,0.14331,0.15642,3.384,11.830841774221591
0.36251,0.4025499999999999,0.4358299999999999,0.47484,0.35895,0.39899,0.43227,0.47128,0.32736,0.3674,0.40068,0.43969,0.04266,0.0827,0.11598,0.15499,3.2062,12.144914883467344
0.39298,0.41877,0.43709,0.4730899999999999,0.35658,0.38237,0.40069,0.4366899999999999,0.35082,0.37661,0.39493,0.43093,0.31784,0.34363,0.36195,0.3979499999999999,0.5243,8.829839567813979
0.3559799999999999,0.39642,0.4252499999999999,0.42669,0.3556399999999999,0.39608,0.4249099999999999,0.42635,0.3095199999999999,0.34996,0.3787899999999999,0.3802299999999999,0.0409099999999999,0.08135,0.11018,0.11162,3.6864,4.541194778176041
0.3504299999999999,0.36966,0.3763499999999999,0.38664,0.32614,0.34537,0.35206,0.36235,0.31428,0.33351,0.3402,0.35049,0.31104,0.33027,0.33696,0.34725,1.322,8.732119983906161
0.3605399999999999,0.4009899999999999,0.42808,0.43271,0.3571499999999999,0.3975999999999999,0.42469,0.42932,0.3175699999999999,0.3580199999999999,0.3851099999999999,0.38974,0.0416399999999999,0.08209,0.10918,0.11381,3.9077,9.164534155827743
0.36295,0.38332,0.41444,0.45165,0.33648,0.35685,0.38797,0.42518,0.32707,0.34744,0.37856,0.41577,0.05016,0.07053,0.10165,0.13886,0.278,12.98171887899801
0.36447,0.4021099999999999,0.43828,0.46975,0.33569,0.37333,0.4095,0.44097,0.32644,0.3640799999999999,0.40025,0.43172,0.03422,0.07186,0.10803,0.1395,0.3396,12.469368337115824
0.3876199999999999,0.42395,0.45028,0.47592,0.36017,0.3965,0.42283,0.44847,0.07427,0.1106,0.13693,0.16257,0.0539,0.09023,0.11656,0.1422,2.8946,10.980388237823531
0.349,0.36876,0.37742,0.3869399999999999,0.32031,0.34007,0.34873,0.3582499999999999,0.3009,0.32066,0.32932,0.33884,0.29807,0.31783,0.32649,0.33601,3.046,10.178317733299547
0.35635,0.38573,0.42405,0.4588,0.33471,0.36409,0.40241,0.43716,0.29523,0.32461,0.36293,0.39768,0.2868799999999999,0.31626,0.35458,0.3893299999999999,2.036,12.368400061985922
0.34612,0.3641299999999999,0.3722499999999999,0.3855099999999999,0.32048,0.3384899999999999,0.34661,0.3598699999999999,0.30161,0.3196199999999999,0.32774,0.3409999999999999,0.30039,0.3183999999999999,0.32652,0.3397799999999999,0.72,2.1586690992368425
0.37076,0.38653,0.41635,0.44366,0.35361,0.36938,0.3992,0.42651,0.35207,0.36784,0.39766,0.4249699999999999,0.3165,0.33227,0.36209,0.3893999999999999,4.8531,11.40299889151972
0.38184,0.39426,0.39558,0.3998899999999999,0.37763,0.39005,0.39137,0.39568,0.37059,0.38301,0.38433,0.38864,0.36537,0.37779,0.37911,0.38342,0.3638,2.201624954437063
0.39446,0.4021099999999999,0.4098299999999999,0.47777,0.3849499999999999,0.3925999999999999,0.4003199999999999,0.4682599999999999,0.3611499999999999,0.3688,0.3765199999999999,0.4444599999999999,0.05005,0.0577,0.06542,0.13336,4.3057,10.154610097881651
0.43794,0.44081,0.47933,0.51257,0.40702,0.40989,0.44841,0.48165,0.3831199999999999,0.38599,0.42451,0.45775,0.36091,0.36378,0.4023,0.43554,2.7847,10.05856179050133
0.30795,0.30891,0.3326,0.33627,0.30584,0.3068,0.33049,0.33416,0.29561,0.29657,0.32026,0.32393,0.29556,0.29652,0.32021,0.32388,6.2097,22.65747948559151
0.36851,0.37509,0.3751,0.39882,0.08621,0.09279,0.0928,0.11652,0.0862,0.09278,0.09279,0.11651,0.07524,0.08182,0.08183,0.10555,0.0012,9.084203393437056
0.34426,0.34484,0.35614,0.35797,0.34105,0.34163,0.35293,0.35476,0.30834,0.30892,0.32022,0.32205,0.0354,0.03598,0.04728,0.04911,0.0,12.218910770331917
0.3364,0.37722,0.37963,0.38274,0.3362699999999999,0.37709,0.3795,0.38261,0.3092899999999999,0.35011,0.35252,0.35563,0.30922,0.35004,0.35245,0.35556,0.0005,7.229394055751375
0.06071,0.06106,0.0629899999999999,0.07148,0.04495,0.0453,0.0472299999999999,0.05572,0.0395,0.03985,0.04178,0.05027,0.03576,0.03611,0.03804,0.04653,0.0,39.92519174773408
0.35461,0.38543,0.39124,0.3912899999999999,0.35241,0.38323,0.38904,0.38909,0.01314,0.04396,0.0497699999999999,0.04982,0.0131,0.04392,0.0497299999999999,0.04978,0.7462,23.99210517732865
0.34182,0.36874,0.39202,0.39328,0.33729,0.36421,0.38749,0.38875,0.32799,0.35491,0.37819,0.37945,0.29518,0.3221,0.34538,0.34664,2.2623,17.751525475105886
0.39673,0.45296,0.47846,0.50342,0.39476,0.45099,0.4764899999999999,0.50145,0.38926,0.44549,0.47099,0.49595,0.04927,0.1055,0.131,0.15596,3.6725,2.535089902416349
0.35386,0.39307,0.40617,0.41758,0.32448,0.3636899999999999,0.3767899999999999,0.3882,0.31559,0.3548,0.3679,0.37931,0.31158,0.35079,0.36389,0.3753,2.5577,11.852415131103028
0.37516,0.39488,0.46818,0.49739,0.37276,0.39248,0.46578,0.49499,0.37025,0.38997,0.46327,0.49248,0.07335,0.09307,0.16637,0.19558,1.2387,14.837980485677065
0.36649,0.38287,0.3873,0.38733,0.3569099999999999,0.3732899999999999,0.3777199999999999,0.37775,0.35688,0.37326,0.3776899999999999,0.37772,0.3543199999999999,0.3707,0.3751299999999999,0.37516,1.9169,6.085000438236084
0.1177,0.15382,0.17645,0.17706,0.09741,0.1335299999999999,0.15616,0.15677,0.07814,0.11426,0.1368899999999999,0.1374999999999999,0.06282,0.09894,0.12157,0.12218,1.9623,39.98836953765432
0.38455,0.3902299999999999,0.40719,0.4650499999999999,0.3696,0.37528,0.39224,0.4501,0.34611,0.35179,0.36875,0.42661,0.04839,0.05407,0.07103,0.12889,2.5477,18.27010117249856
0.45237,0.4825,0.51928,0.52591,0.4515,0.48163,0.51841,0.52504,0.38805,0.41818,0.45496,0.46159,0.33566,0.36579,0.40257,0.4092,0.2977,12.650318548294871
0.38975,0.40315,0.42635,0.4402399999999999,0.3772399999999999,0.39064,0.41384,0.4277299999999999,0.3539,0.3673,0.3905,0.40439,0.32836,0.34176,0.36496,0.37885,1.7289,6.695676669314312
0.32741,0.36078,0.38552,0.3997,0.32199,0.35536,0.3801,0.39428,0.30966,0.34303,0.36777,0.38195,0.2786499999999999,0.3120199999999999,0.3367599999999999,0.35094,4.9163,21.676730086738942
0.35366,0.38908,0.40728,0.47038,0.34548,0.3809,0.3991,0.4622,0.3085,0.34392,0.36212,0.42522,0.0535999999999999,0.0890199999999999,0.10722,0.17032,2.125,11.641862140282084
0.35947,0.37784,0.38682,0.42343,0.35718,0.37555,0.38453,0.4211399999999999,0.34207,0.36044,0.36942,0.40603,0.03687,0.05524,0.06422,0.10083,4.0722,13.5482863954573
0.36367,0.37505,0.3951599999999999,0.423,0.35439,0.36577,0.38588,0.41372,0.3337,0.34508,0.3651899999999999,0.39303,0.04564,0.05702,0.0771299999999999,0.10497,3.4603,18.892983782699154
0.35504,0.37194,0.41628,0.42858,0.34275,0.3596499999999999,0.4039899999999999,0.41629,0.32888,0.34578,0.3901199999999999,0.40242,0.06022,0.07712,0.12146,0.13376,5.8888,14.312867198899504
0.36467,0.37528,0.40155,0.4222599999999999,0.34256,0.35317,0.37944,0.40015,0.32355,0.33416,0.36043,0.38114,0.04665,0.05726,0.08353,0.10424,2.6092,19.06251344795153
0.39294,0.39979,0.46946,0.4892,0.36162,0.36847,0.43814,0.45788,0.33871,0.34556,0.41523,0.43497,0.0546699999999999,0.06152,0.13119,0.15093,3.1126,7.3962535498273265
0.35602,0.38162,0.39337,0.41187,0.34923,0.37483,0.38658,0.40508,0.32142,0.34702,0.35877,0.37727,0.2834,0.309,0.32075,0.33925,1.1749,10.464499570133937
0.37478,0.40698,0.4568399999999999,0.4666099999999999,0.35486,0.38706,0.43692,0.44669,0.32852,0.36072,0.41058,0.42035,0.04348,0.07568,0.1255399999999999,0.1353099999999999,6.5316,8.279761214753318
0.46416,0.46816,0.53036,0.55464,0.4591,0.4631,0.5253,0.54958,0.3906,0.3946,0.4568,0.48108,0.38142,0.38542,0.44762,0.4719,0.3943,4.624700130098526
0.37169,0.39504,0.40258,0.43128,0.36936,0.39271,0.40025,0.42895,0.36111,0.3844599999999999,0.3919999999999999,0.4206999999999999,0.32609,0.34944,0.3569799999999999,0.3856799999999999,1.8907,5.625971538617427
0.34025,0.36695,0.39093,0.39221,0.33666,0.36336,0.38734,0.38862,0.32806,0.35476,0.37874,0.38002,0.29328,0.31998,0.34396,0.34524,1.7889,22.42484622288412
0.3840099999999999,0.3903,0.4074299999999999,0.46525,0.36998,0.37627,0.3933999999999999,0.45122,0.34848,0.35477,0.3719,0.42972,0.0479099999999999,0.0542,0.0713299999999999,0.12915,2.2397,16.05597219271799
0.38164,0.39826,0.41302,0.47848,0.37631,0.39293,0.40769,0.47315,0.34577,0.36239,0.37715,0.44261,0.04399,0.06061,0.0753699999999999,0.14083,2.8095,14.524584172131515
0.41823,0.4483999999999999,0.5053799999999999,0.52526,0.41344,0.44361,0.50059,0.52047,0.38336,0.4135299999999999,0.47051,0.49039,0.31601,0.34618,0.40316,0.4230399999999999,5.6565,9.999539093378251
0.43842,0.47389,0.50861,0.5252600000000001,0.43203,0.4675,0.50222,0.51887,0.37453,0.41,0.44472,0.46137,0.32593,0.3614,0.3961199999999999,0.4127699999999999,4.3436,7.030199269816848
0.43587,0.45088,0.45594,0.5011099999999999,0.4200899999999999,0.4351,0.44016,0.48533,0.39326,0.40827,0.41333,0.4585,0.34592,0.36093,0.36599,0.41116,3.7685,8.64831802491097
0.3750699999999999,0.3907299999999999,0.39252,0.40414,0.3639699999999999,0.3796299999999999,0.38142,0.39304,0.34346,0.35912,0.36091,0.37253,0.33986,0.35552,0.35731,0.36893,1.2757,6.326274968204697
0.38148,0.38293,0.4082199999999999,0.4483,0.37026,0.37171,0.3969999999999999,0.4370799999999999,0.3217,0.32315,0.3484399999999999,0.38852,0.04077,0.04222,0.06751,0.10759,1.3436,10.683327865417215
0.40554,0.4462899999999999,0.49877,0.51059,0.37321,0.41396,0.4664399999999999,0.4782599999999999,0.35217,0.39292,0.4454,0.45722,0.07432,0.1150699999999999,0.1675499999999999,0.1793699999999999,5.2169,13.12707855236648
0.41029,0.44819,0.4622699999999999,0.5005999999999999,0.40077,0.43867,0.45275,0.49108,0.3381,0.376,0.39008,0.42841,0.33043,0.36833,0.38241,0.42074,4.1833,11.030061136729932
0.38344,0.39368,0.40985,0.45953,0.37628,0.38652,0.40269,0.45237,0.32311,0.33335,0.34952,0.3992,0.04563,0.0558699999999999,0.0720399999999999,0.12172,1.1875,8.272581571271045
0.38273,0.44497,0.46104,0.4653,0.37017,0.4324099999999999,0.44848,0.45274,0.31166,0.3738999999999999,0.38997,0.3942299999999999,0.30341,0.36565,0.38172,0.38598,3.8224,5.736368534186067
0.38476,0.42018,0.44948,0.45317,0.35393,0.38935,0.4186499999999999,0.42234,0.31793,0.35335,0.38265,0.38634,0.30311,0.33853,0.36783,0.37152,3.3835,12.282154280635517
0.38523,0.41498,0.44139,0.45241,0.3651999999999999,0.3949499999999999,0.4213599999999999,0.43238,0.34989,0.37964,0.4060499999999999,0.41707,0.30358,0.33333,0.35974,0.37076,3.8765,10.218026681311809
0.3815199999999999,0.3922899999999999,0.3935499999999999,0.4566599999999999,0.3655299999999999,0.3762999999999999,0.37756,0.44067,0.35234,0.36311,0.3643699999999999,0.4274799999999999,0.04038,0.05115,0.05241,0.11552,3.0814,13.11687211978018
0.37925,0.38565,0.39341,0.42613,0.3597999999999999,0.3661999999999999,0.3739599999999999,0.40668,0.3578199999999999,0.36422,0.37198,0.4047,0.04342,0.0498199999999999,0.05758,0.0903,1.5375,2.328869433867
0.37402,0.40718,0.41128,0.44053,0.34394,0.3771,0.3812,0.41045,0.31828,0.35144,0.3555399999999999,0.3847899999999999,0.29886,0.33202,0.33612,0.36537,1.7339,7.267315288330347
0.35744,0.37889,0.41519,0.4642,0.34751,0.36896,0.40526,0.45427,0.31066,0.33211,0.36841,0.41742,0.03001,0.05146,0.08776,0.13677,3.2853,12.141789397503704
0.39043,0.41994,0.42143,0.44698,0.36268,0.39219,0.39368,0.41923,0.36138,0.39089,0.39238,0.41793,0.3366,0.36611,0.3676,0.39315,1.1795,8.528361611313942
0.36531,0.39243,0.39748,0.44294,0.36338,0.3905,0.39555,0.44101,0.31513,0.34225,0.3473,0.39276,0.03128,0.0584,0.06345,0.1089099999999999,4.6098,8.053980772264111
0.39809,0.45247,0.45314,0.51364,0.37445,0.42883,0.4295,0.49,0.3173999999999999,0.37178,0.3724499999999999,0.4329499999999999,0.0326,0.08698,0.08765,0.14815,1.9356,10.456040545062937
0.3573099999999999,0.38014,0.39896,0.4510699999999999,0.3533,0.37613,0.39495,0.44706,0.31849,0.34132,0.36014,0.41225,0.03311,0.05594,0.07476,0.12687,2.6532,12.75993786400754
0.3868,0.42177,0.43687,0.45276,0.38653,0.4215,0.4366,0.45249,0.33148,0.36645,0.38155,0.39744,0.32405,0.35902,0.37412,0.39001,5.8312,11.4102641073728
0.38343,0.4124099999999999,0.4395599999999999,0.46214,0.36911,0.3980899999999999,0.4252399999999999,0.44782,0.3308,0.35978,0.38693,0.40951,0.0344,0.0633799999999999,0.09053,0.1131099999999999,3.0242,9.652749486027284
0.36361,0.38854,0.39654,0.46703,0.3502699999999999,0.3752,0.3832,0.45369,0.3434,0.36833,0.37633,0.44682,0.01463,0.03956,0.04756,0.11805,3.8556,8.19662745646037
0.3825,0.38821,0.38887,0.42016,0.38171,0.38742,0.38808,0.41937,0.38042,0.38613,0.3867899999999999,0.41808,0.03292,0.03863,0.03929,0.0705799999999999,0.0,5.410033578454018
0.3973,0.45337,0.47396,0.51642,0.3624099999999999,0.4184799999999999,0.4390699999999999,0.48153,0.3139099999999999,0.36998,0.39057,0.43303,0.03124,0.08731,0.1079,0.15036,3.507,6.064151849461995
0.36477,0.3745,0.37974,0.40199,0.3476,0.35733,0.36257,0.38482,0.32543,0.3351599999999999,0.3404,0.36265,0.0257599999999999,0.03549,0.04073,0.06298,1.3199,12.125902213581195
0.45529,0.47601,0.51031,0.55873,0.4090399999999999,0.42976,0.46406,0.51248,0.37298,0.3937,0.428,0.47642,0.37165,0.39237,0.42667,0.47509,2.9792,3.833499690882992
0.5811299999999999,0.60978,0.61724,0.63503,0.53197,0.56062,0.56808,0.58587,0.50712,0.53577,0.54323,0.5610200000000001,0.46015,0.4888,0.49626,0.51405,1.3345,1.773514728817704
0.47465,0.54999,0.5642,0.5786800000000001,0.4686599999999999,0.544,0.55821,0.5726899999999999,0.4607799999999999,0.5361199999999999,0.55033,0.56481,0.3951199999999999,0.47046,0.48467,0.49915,2.5338,3.647570404164029
0.53675,0.5584399999999999,0.58922,0.60025,0.46011,0.4818,0.51258,0.52361,0.43431,0.456,0.48678,0.49781,0.40039,0.42208,0.45286,0.46389,3.9365,7.580632631471685
0.47829,0.50939,0.53602,0.55278,0.47317,0.50427,0.5309,0.54766,0.46606,0.49716,0.52379,0.54055,0.4265299999999999,0.45763,0.48426,0.50102,5.2823,2.164700910826559
0.48,0.4972299999999999,0.55241,0.5636,0.4528,0.47003,0.5252100000000001,0.5364,0.39262,0.40985,0.46503,0.47622,0.33866,0.35589,0.41107,0.4222599999999999,1.4851,7.94464699278703
0.42027,0.42968,0.51972,0.53676,0.40524,0.41465,0.50469,0.52173,0.3764599999999999,0.38587,0.4759099999999999,0.49295,0.3753599999999999,0.38477,0.4748099999999999,0.49185,1.3348,4.0019789721253325
0.4999,0.5065999999999999,0.5099,0.54435,0.49862,0.50532,0.50862,0.5430699999999999,0.46222,0.46892,0.47222,0.50667,0.44483,0.45153,0.4548299999999999,0.48928,1.0666,0.9607679254984872
0.48817,0.52277,0.55627,0.56353,0.46593,0.50053,0.53403,0.54129,0.46466,0.49926,0.53276,0.5400200000000001,0.40527,0.43987,0.47337,0.48063,0.6487,1.4033106902369603
0.54801,0.5619,0.56763,0.57651,0.51758,0.53147,0.5372,0.54608,0.4712199999999999,0.48511,0.49084,0.49972,0.43826,0.45215,0.45788,0.46676,1.3187,2.97187977100914
0.51632,0.54349,0.57019,0.58834,0.47516,0.50233,0.52903,0.54718,0.4599,0.48707,0.51377,0.53192,0.41583,0.4429999999999999,0.4697,0.48785,5.6733,6.992523682715228
